STR,choice,alt ,asc,species,frog,bird,fish,location1,satoyama,non_satoyama,cultivation1,organic,non_organic,price 
9202,0,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
9202,1,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
9202,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9203,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
9203,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
9203,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9204,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
9204,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
9204,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9205,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
9205,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
9205,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9206,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
9206,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
9206,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9301,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
9301,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
9301,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9302,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
9302,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
9302,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9303,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
9303,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
9303,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9304,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
9304,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
9304,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9305,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
9305,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
9305,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9306,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
9306,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
9306,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9401,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
9401,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
9401,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9402,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
9402,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
9402,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9403,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
9403,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
9403,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9404,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
9404,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
9404,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9405,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
9405,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
9405,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9406,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
9406,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
9406,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9501,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
9501,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
9501,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9502,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
9502,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
9502,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9503,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
9503,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
9503,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9504,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
9504,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
9504,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9505,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
9505,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
9505,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9506,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
9506,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
9506,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9601,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
9601,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
9601,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9602,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
9602,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
9602,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9603,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
9603,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
9603,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9604,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
9604,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
9604,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9605,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
9605,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
9605,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9606,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
9606,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
9606,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9701,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
9701,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
9701,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9702,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
9702,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
9702,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9703,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
9703,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
9703,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9704,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
9704,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
9704,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9705,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
9705,1,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
9705,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9706,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
9706,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
9706,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9807,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
9807,1,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
9807,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9808,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
9808,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
9808,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9809,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
9809,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
9809,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
98010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
98010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
98010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
98011,1,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
98011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
98011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
98012,1,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
98012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
98012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9907,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
9907,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
9907,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9908,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
9908,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
9908,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9909,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
9909,1,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
9909,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
99010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
99010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
99010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
99011,1,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
99011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
99011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
99012,1,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
99012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
99012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10007,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
10007,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
10007,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10008,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
10008,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
10008,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10009,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
10009,1,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
10009,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
100010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
100010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
100010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
100011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
100011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
100011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
100012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
100012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
100012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10107,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
10107,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
10107,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10108,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
10108,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
10108,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10109,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
10109,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
10109,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
101010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
101010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
101010,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
101011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
101011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
101011,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
101012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
101012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
101012,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10207,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
10207,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
10207,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10208,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
10208,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
10208,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10209,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
10209,1,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
10209,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
102010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
102010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
102010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
102011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
102011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
102011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
102012,1,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
102012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
102012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10307,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
10307,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
10307,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10308,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
10308,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
10308,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10309,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
10309,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
10309,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
103010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
103010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
103010,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
103011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
103011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
103011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
103012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
103012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
103012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10407,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
10407,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
10407,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10408,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
10408,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
10408,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10409,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
10409,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
10409,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
104010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
104010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
104010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
104011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
104011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
104011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
104012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
104012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
104012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10507,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
10507,1,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
10507,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10508,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
10508,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
10508,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
10509,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
10509,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
10509,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
105010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
105010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
105010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
105011,1,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
105011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
105011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
105012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
105012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
105012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
106013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
106013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
106013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
106014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
106014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
106014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
106015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
106015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
106015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
106016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
106016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
106016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
106017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
106017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
106017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
106018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
106018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
106018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
107013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
107013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
107013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
107014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
107014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
107014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
107015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
107015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
107015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
107016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
107016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
107016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
107017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
107017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
107017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
107018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
107018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
107018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
108013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
108013,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
108013,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
108014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
108014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
108014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
108015,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
108015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
108015,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
108016,1,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
108016,0,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
108016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
108017,0,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
108017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
108017,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
108018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
108018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
108018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
109013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
109013,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
109013,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
109014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
109014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
109014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
109015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
109015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
109015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
109016,,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
109016,,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
109016,,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
109017,,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
109017,,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
109017,,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
109018,,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
109018,,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
109018,,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
110013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
110013,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
110013,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
110014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
110014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
110014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
110015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
110015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
110015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
110016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
110016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
110016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
110017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
110017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
110017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
110018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
110018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
110018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
111013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
111013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
111013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
111014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
111014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
111014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
111015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
111015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
111015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
111016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
111016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
111016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
111017,0,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
111017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
111017,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
111018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
111018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
111018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
112013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
112013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
112013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
112014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
112014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
112014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
112015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
112015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
112015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
112016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
112016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
112016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
112017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
112017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
112017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
112018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
112018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
112018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
113013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
113013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
113013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
113014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
113014,1,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
113014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
113015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
113015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
113015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
113016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
113016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
113016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
113017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
113017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
113017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
113018,1,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
113018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
113018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11401,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
11401,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
11401,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11402,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
11402,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
11402,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11403,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
11403,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
11403,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11404,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
11404,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
11404,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11405,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
11405,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
11405,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11406,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
11406,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
